violation,item,country,shipper,station,importers,cause,cargo,remarks,article,manufacturers,year,month,day
3,19,60.0,385.0,42.0,519.0,0.0,8.0,8.0,27.0,11.0,5,02,09
3,12,115.0,246.0,18.0,599.0,0.0,8.0,8.0,27.0,11.0,5,02,09
3,12,132.0,69.0,23.0,17.0,0.0,8.0,8.0,27.0,11.0,5,02,12
1,11,142.0,0.0,37.0,206.0,0.0,8.0,8.0,13.0,62.0,5,02,12
1,11,142.0,0.0,37.0,206.0,0.0,8.0,8.0,13.0,62.0,5,02,12
1,11,142.0,0.0,37.0,206.0,0.0,8.0,8.0,13.0,62.0,5,02,12
3,19,107.0,0.0,23.0,169.0,0.0,8.0,8.0,27.0,1417.0,5,02,12
3,12,142.0,0.0,15.0,611.0,0.0,8.0,8.0,27.0,1644.0,5,02,12
3,6,132.0,33.0,37.0,21.0,0.0,8.0,8.0,27.0,11.0,5,02,12
0,19,21.0,0.0,37.0,337.0,0.0,8.0,8.0,16.0,782.0,5,02,12
0,19,21.0,0.0,37.0,337.0,0.0,8.0,8.0,16.0,782.0,5,02,12
6,0,132.0,600.0,7.0,378.0,0.0,8.0,8.0,25.0,11.0,5,02,12
6,0,132.0,600.0,7.0,378.0,0.0,8.0,8.0,25.0,11.0,5,02,12
3,2,63.0,0.0,27.0,61.0,0.0,8.0,8.0,27.0,1622.0,5,02,12
5,19,21.0,48.0,18.0,343.0,0.0,8.0,8.0,15.0,11.0,5,02,12
5,19,142.0,262.0,18.0,158.0,0.0,11.0,11.0,15.0,11.0,5,02,12
5,19,126.0,573.0,27.0,493.0,0.0,8.0,8.0,15.0,11.0,5,02,15
1,19,21.0,251.0,10.0,321.0,0.0,8.0,8.0,13.0,11.0,5,02,16
1,15,58.0,0.0,19.0,521.0,0.0,8.0,8.0,13.0,1247.0,5,02,17
3,12,142.0,0.0,37.0,304.0,0.0,8.0,8.0,27.0,1645.0,5,02,17
5,19,142.0,221.0,18.0,106.0,0.0,8.0,8.0,15.0,11.0,5,02,17
3,19,57.0,30.0,23.0,237.0,0.0,8.0,8.0,27.0,11.0,5,02,18
5,19,81.0,29.0,40.0,92.0,0.0,8.0,8.0,15.0,11.0,5,02,18
5,19,142.0,179.0,18.0,106.0,0.0,8.0,8.0,15.0,11.0,5,02,19
5,19,142.0,139.0,29.0,547.0,0.0,8.0,8.0,15.0,11.0,5,02,22
1,15,58.0,0.0,18.0,539.0,0.0,8.0,8.0,13.0,1159.0,5,02,22
3,12,21.0,456.0,42.0,17.0,0.0,8.0,8.0,27.0,11.0,5,02,22
1,3,21.0,0.0,23.0,266.0,0.0,8.0,8.0,13.0,931.0,5,02,22
5,19,89.0,0.0,37.0,454.0,0.0,8.0,8.0,15.0,12.0,5,02,24
1,10,20.0,0.0,17.0,65.0,0.0,8.0,8.0,13.0,1409.0,5,02,24
1,10,142.0,0.0,37.0,75.0,0.0,8.0,8.0,13.0,1306.0,5,02,24
5,13,25.0,25.0,29.0,87.0,0.0,8.0,8.0,15.0,11.0,5,02,24
5,13,25.0,25.0,29.0,87.0,0.0,8.0,8.0,15.0,11.0,5,02,24
0,11,123.0,0.0,42.0,564.0,0.0,8.0,8.0,27.0,1004.0,5,02,25
9,8,142.0,0.0,40.0,262.0,0.0,8.0,8.0,11.0,1403.0,5,03,01
0,8,21.0,472.0,37.0,481.0,0.0,8.0,8.0,13.0,11.0,5,03,01
1,10,142.0,0.0,34.0,77.0,0.0,8.0,8.0,13.0,1077.0,5,03,01
1,19,139.0,0.0,27.0,370.0,0.0,8.0,8.0,13.0,201.0,5,03,01
3,11,116.0,0.0,17.0,636.0,0.0,8.0,8.0,27.0,509.0,5,03,02
6,0,132.0,282.0,19.0,241.0,0.0,8.0,8.0,25.0,11.0,5,03,02
6,0,132.0,282.0,19.0,241.0,0.0,8.0,8.0,25.0,11.0,5,03,02
3,12,132.0,515.0,42.0,271.0,0.0,8.0,8.0,27.0,11.0,5,03,02
1,11,21.0,0.0,37.0,161.0,0.0,8.0,8.0,13.0,347.0,5,03,02
3,12,132.0,233.0,18.0,630.0,0.0,8.0,8.0,27.0,11.0,5,03,02
1,10,142.0,0.0,19.0,583.0,0.0,8.0,8.0,13.0,1736.0,5,03,02
3,12,132.0,432.0,23.0,630.0,0.0,8.0,8.0,27.0,11.0,5,03,02
3,12,132.0,408.0,42.0,17.0,0.0,8.0,8.0,27.0,11.0,5,03,04
0,19,21.0,0.0,17.0,406.0,0.0,8.0,8.0,27.0,336.0,5,03,04
1,13,8.0,0.0,42.0,296.0,0.0,8.0,8.0,13.0,684.0,5,03,04
3,19,77.0,0.0,29.0,522.0,0.0,8.0,8.0,27.0,753.0,5,03,04
3,19,77.0,0.0,29.0,522.0,0.0,8.0,8.0,27.0,753.0,5,03,04
6,0,132.0,282.0,10.0,241.0,0.0,8.0,8.0,25.0,11.0,5,03,04
6,0,132.0,282.0,10.0,241.0,0.0,8.0,8.0,25.0,11.0,5,03,04
6,19,18.0,421.0,23.0,378.0,0.0,8.0,8.0,25.0,11.0,5,03,04
1,19,126.0,595.0,27.0,608.0,0.0,3.0,3.0,14.0,11.0,5,03,04
1,19,126.0,595.0,27.0,445.0,0.0,1.0,1.0,14.0,11.0,5,03,04
1,19,123.0,261.0,37.0,609.0,0.0,11.0,11.0,13.0,11.0,5,03,04
1,19,36.0,0.0,40.0,429.0,0.0,8.0,8.0,13.0,1192.0,5,03,05
5,19,89.0,0.0,15.0,434.0,0.0,8.0,8.0,15.0,1018.0,5,03,10
1,5,63.0,0.0,27.0,232.0,0.0,8.0,8.0,13.0,1216.0,5,03,10
0,19,132.0,0.0,27.0,455.0,0.0,8.0,8.0,13.0,24.0,5,03,10
0,19,132.0,0.0,27.0,455.0,0.0,8.0,8.0,13.0,24.0,5,03,10
0,19,132.0,0.0,27.0,455.0,0.0,8.0,8.0,13.0,24.0,5,03,10
0,19,132.0,0.0,27.0,455.0,0.0,8.0,8.0,13.0,24.0,5,03,10
1,19,36.0,0.0,27.0,438.0,0.0,8.0,8.0,13.0,1663.0,5,03,10
6,7,126.0,561.0,14.0,241.0,0.0,8.0,8.0,25.0,11.0,5,03,12
1,19,132.0,0.0,19.0,92.0,0.0,11.0,11.0,13.0,902.0,5,03,12
6,0,132.0,601.0,37.0,378.0,0.0,8.0,8.0,25.0,11.0,5,03,12
6,0,132.0,601.0,37.0,378.0,0.0,8.0,8.0,25.0,11.0,5,03,12
0,19,123.0,0.0,29.0,130.0,0.0,8.0,8.0,27.0,1724.0,5,03,12
9,2,74.0,0.0,15.0,641.0,0.0,8.0,8.0,11.0,560.0,5,03,12
1,10,126.0,0.0,19.0,322.0,0.0,8.0,8.0,13.0,1319.0,5,03,12
3,6,132.0,582.0,19.0,585.0,0.0,8.0,8.0,27.0,11.0,5,03,12
5,13,31.0,269.0,19.0,243.0,0.0,8.0,8.0,15.0,11.0,5,03,17
0,19,21.0,0.0,23.0,415.0,0.0,8.0,8.0,13.0,771.0,5,03,17
0,19,57.0,0.0,23.0,474.0,0.0,8.0,8.0,13.0,1480.0,5,03,17
5,19,21.0,49.0,18.0,298.0,0.0,8.0,8.0,15.0,11.0,5,03,17
6,0,132.0,600.0,10.0,378.0,0.0,8.0,8.0,25.0,11.0,5,03,17
1,13,57.0,0.0,42.0,190.0,0.0,8.0,8.0,13.0,1639.0,5,03,17
1,15,57.0,0.0,42.0,190.0,0.0,8.0,8.0,13.0,1639.0,5,03,17
9,2,73.0,0.0,37.0,323.0,0.0,8.0,8.0,11.0,1746.0,5,03,17
1,15,142.0,0.0,37.0,365.0,0.0,8.0,8.0,13.0,1091.0,5,03,17
6,19,132.0,349.0,42.0,344.0,0.0,8.0,8.0,25.0,11.0,5,03,17
1,1,21.0,0.0,19.0,108.0,0.0,8.0,8.0,13.0,527.0,5,03,17
6,0,132.0,600.0,23.0,378.0,0.0,8.0,8.0,25.0,11.0,5,03,17
1,19,125.0,523.0,41.0,285.0,0.0,11.0,11.0,13.0,11.0,5,03,17
5,19,70.0,641.0,35.0,525.0,0.0,1.0,1.0,15.0,11.0,5,03,17
1,19,70.0,641.0,35.0,525.0,0.0,1.0,1.0,13.0,11.0,5,03,17
5,19,142.0,180.0,18.0,186.0,0.0,8.0,8.0,15.0,11.0,5,03,17
1,15,63.0,0.0,37.0,384.0,0.0,8.0,8.0,13.0,732.0,5,03,17
1,18,93.0,0.0,10.0,392.0,0.0,8.0,8.0,13.0,1053.0,5,03,17
1,19,77.0,0.0,29.0,312.0,0.0,8.0,8.0,13.0,161.0,5,03,17
6,0,132.0,600.0,10.0,378.0,0.0,8.0,8.0,25.0,11.0,5,03,23
6,0,132.0,600.0,10.0,378.0,0.0,8.0,8.0,25.0,11.0,5,03,23
6,0,132.0,600.0,10.0,378.0,0.0,8.0,8.0,25.0,11.0,5,03,23
5,19,142.0,13.0,29.0,582.0,0.0,8.0,8.0,15.0,11.0,5,03,23
1,19,21.0,0.0,18.0,153.0,0.0,8.0,8.0,13.0,928.0,5,03,23
5,19,142.0,596.0,19.0,6.0,0.0,8.0,8.0,15.0,11.0,5,03,23
1,17,58.0,0.0,23.0,300.0,0.0,8.0,8.0,13.0,1225.0,5,03,23
1,17,58.0,0.0,23.0,300.0,0.0,8.0,8.0,13.0,1225.0,5,03,23
6,7,126.0,55.0,34.0,275.0,0.0,8.0,8.0,25.0,11.0,5,03,23
3,6,116.0,410.0,37.0,113.0,0.0,8.0,8.0,27.0,11.0,5,03,23
3,19,57.0,0.0,19.0,476.0,0.0,8.0,8.0,27.0,828.0,5,03,23
3,6,132.0,205.0,10.0,115.0,0.0,8.0,8.0,27.0,11.0,5,03,23
3,7,21.0,0.0,37.0,138.0,0.0,8.0,8.0,27.0,1431.0,5,03,23
3,19,58.0,0.0,18.0,303.0,0.0,8.0,8.0,27.0,1255.0,5,03,23
0,19,123.0,0.0,19.0,236.0,0.0,8.0,8.0,13.0,222.0,5,03,26
5,19,142.0,596.0,37.0,315.0,0.0,8.0,8.0,15.0,11.0,5,03,26
0,19,123.0,0.0,27.0,141.0,0.0,8.0,8.0,13.0,248.0,5,03,26
0,19,123.0,0.0,27.0,141.0,0.0,8.0,8.0,13.0,939.0,5,03,26
5,15,21.0,0.0,17.0,373.0,0.0,8.0,8.0,15.0,1490.0,5,03,26
1,5,123.0,0.0,29.0,130.0,0.0,8.0,8.0,13.0,625.0,5,03,26
1,5,123.0,0.0,29.0,130.0,0.0,8.0,8.0,30.0,625.0,5,03,26
3,12,132.0,435.0,42.0,630.0,0.0,8.0,8.0,27.0,11.0,5,03,26
1,8,142.0,0.0,17.0,65.0,0.0,8.0,8.0,13.0,1693.0,5,03,26
9,19,63.0,0.0,27.0,425.0,0.0,8.0,8.0,11.0,1195.0,5,03,26
5,7,116.0,294.0,42.0,623.0,0.0,8.0,8.0,15.0,11.0,5,03,26
3,19,63.0,0.0,27.0,458.0,0.0,8.0,8.0,27.0,112.0,5,04,01
3,19,57.0,513.0,23.0,237.0,0.0,8.0,8.0,27.0,11.0,5,04,01
5,19,142.0,38.0,19.0,6.0,0.0,8.0,8.0,15.0,11.0,5,04,01
1,19,3.0,0.0,37.0,408.0,0.0,8.0,8.0,13.0,969.0,5,04,01
0,19,104.0,0.0,27.0,293.0,0.0,8.0,8.0,27.0,1007.0,5,04,01
1,17,142.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,116.0,4,04,12
0,7,126.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,1061.0,4,04,12
3,19,57.0,0.0,18.0,0.0,0.0,8.0,8.0,27.0,1604.0,4,04,12
3,19,12.0,199.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,4,04,12
5,19,21.0,569.0,27.0,0.0,0.0,2.0,2.0,9.0,11.0,4,04,12
0,19,63.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,723.0,4,04,12
1,19,56.0,0.0,15.0,0.0,0.0,11.0,11.0,5.0,953.0,4,04,12
0,19,36.0,0.0,37.0,0.0,0.0,8.0,8.0,16.0,979.0,4,04,12
5,18,142.0,65.0,23.0,0.0,0.0,8.0,8.0,9.0,11.0,4,04,12
6,19,132.0,601.0,10.0,0.0,0.0,8.0,8.0,25.0,11.0,4,04,12
3,1,132.0,303.0,19.0,0.0,0.0,8.0,8.0,27.0,11.0,4,04,16
3,1,132.0,303.0,19.0,0.0,0.0,8.0,8.0,27.0,11.0,4,04,16
3,6,132.0,33.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,4,04,16
5,19,81.0,363.0,18.0,0.0,0.0,8.0,8.0,9.0,11.0,4,04,16
1,19,132.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,744.0,4,04,16
3,12,21.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,1845.0,4,04,16
5,17,101.0,0.0,17.0,0.0,0.0,8.0,8.0,9.0,676.0,4,04,16
3,1,132.0,10.0,34.0,0.0,0.0,8.0,8.0,27.0,11.0,4,04,16
3,1,132.0,10.0,34.0,0.0,0.0,8.0,8.0,27.0,11.0,4,04,16
9,19,87.0,0.0,19.0,0.0,0.0,8.0,8.0,2.0,1087.0,4,04,16
1,17,21.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,951.0,4,04,24
3,6,132.0,154.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,4,04,24
9,19,48.0,0.0,27.0,0.0,0.0,8.0,8.0,2.0,1783.0,4,04,24
0,19,20.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,34.0,4,04,24
3,12,132.0,579.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,4,04,24
3,6,132.0,576.0,18.0,0.0,0.0,8.0,8.0,27.0,11.0,4,04,24
0,4,48.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,567.0,4,05,01
3,12,132.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,796.0,4,05,01
1,19,126.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1264.0,4,05,01
5,9,51.0,120.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,4,05,01
5,9,51.0,120.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,4,05,01
3,11,132.0,0.0,42.0,0.0,0.0,8.0,8.0,27.0,1428.0,4,05,01
3,19,132.0,50.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,4,05,01
9,19,126.0,0.0,19.0,0.0,0.0,8.0,8.0,2.0,1061.0,4,05,01
9,19,126.0,0.0,19.0,0.0,0.0,8.0,8.0,2.0,1061.0,4,05,01
1,19,36.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,800.0,4,05,01
5,15,21.0,0.0,19.0,213.0,0.0,8.0,8.0,15.0,900.0,5,04,01
6,7,132.0,540.0,29.0,291.0,0.0,8.0,8.0,25.0,11.0,5,04,01
1,10,126.0,0.0,19.0,322.0,0.0,8.0,8.0,13.0,1319.0,5,04,02
3,1,132.0,600.0,23.0,378.0,0.0,8.0,8.0,27.0,11.0,5,04,02
3,12,132.0,579.0,18.0,585.0,0.0,8.0,8.0,27.0,11.0,5,04,05
0,19,70.0,0.0,27.0,541.0,0.0,8.0,8.0,13.0,496.0,5,04,08
3,12,12.0,0.0,42.0,54.0,0.0,8.0,8.0,27.0,249.0,5,04,08
0,19,8.0,0.0,42.0,25.0,0.0,8.0,8.0,13.0,726.0,5,04,08
5,19,70.0,1.0,27.0,416.0,0.0,8.0,8.0,15.0,11.0,5,04,08
1,3,21.0,0.0,37.0,516.0,0.0,8.0,8.0,13.0,346.0,5,04,12
1,3,126.0,0.0,37.0,433.0,0.0,8.0,8.0,13.0,5.0,5,04,12
0,19,87.0,0.0,27.0,358.0,0.0,8.0,8.0,13.0,1088.0,5,04,12
3,11,132.0,0.0,37.0,101.0,0.0,8.0,8.0,27.0,1762.0,5,04,12
5,9,31.0,26.0,42.0,72.0,0.0,8.0,8.0,15.0,11.0,5,04,12
5,9,31.0,26.0,42.0,72.0,0.0,8.0,8.0,15.0,11.0,5,04,12
5,19,123.0,364.0,37.0,159.0,0.0,8.0,8.0,15.0,11.0,5,04,13
5,19,70.0,247.0,35.0,179.0,0.0,8.0,8.0,15.0,11.0,5,04,13
1,19,21.0,463.0,19.0,402.0,0.0,8.0,8.0,13.0,11.0,5,04,13
1,10,58.0,0.0,37.0,346.0,0.0,8.0,8.0,13.0,1241.0,5,04,13
1,5,70.0,0.0,37.0,175.0,0.0,8.0,8.0,13.0,370.0,5,04,13
5,9,141.0,584.0,42.0,72.0,0.0,8.0,8.0,15.0,11.0,5,04,16
6,0,18.0,302.0,19.0,275.0,0.0,8.0,8.0,25.0,11.0,5,04,16
1,15,123.0,0.0,29.0,352.0,0.0,8.0,8.0,13.0,1196.0,5,04,16
1,15,130.0,0.0,23.0,300.0,0.0,8.0,8.0,13.0,478.0,5,04,16
9,17,21.0,0.0,27.0,253.0,0.0,8.0,8.0,11.0,1065.0,5,04,16
1,17,21.0,0.0,19.0,578.0,0.0,8.0,8.0,13.0,1878.0,5,04,16
1,10,77.0,0.0,37.0,180.0,0.0,8.0,8.0,13.0,1475.0,5,04,16
1,10,77.0,0.0,37.0,180.0,0.0,8.0,8.0,13.0,1475.0,5,04,16
5,15,21.0,0.0,10.0,503.0,0.0,8.0,8.0,15.0,1865.0,5,04,16
1,19,57.0,0.0,18.0,596.0,0.0,8.0,8.0,13.0,1767.0,5,04,21
3,12,21.0,0.0,37.0,473.0,0.0,8.0,8.0,27.0,1844.0,5,04,21
1,10,142.0,0.0,37.0,142.0,0.0,8.0,8.0,13.0,1405.0,5,04,21
1,19,21.0,464.0,10.0,107.0,0.0,8.0,8.0,13.0,11.0,5,04,21
1,17,21.0,0.0,27.0,284.0,0.0,8.0,8.0,13.0,380.0,5,04,21
0,19,21.0,0.0,20.0,276.0,0.0,8.0,8.0,16.0,1493.0,5,04,21
1,19,36.0,0.0,37.0,409.0,0.0,8.0,8.0,13.0,292.0,5,04,21
3,1,57.0,0.0,19.0,598.0,0.0,8.0,8.0,27.0,1605.0,5,04,21
5,15,21.0,0.0,37.0,411.0,0.0,8.0,8.0,15.0,1505.0,5,04,21
0,19,21.0,0.0,27.0,498.0,0.0,8.0,8.0,16.0,547.0,5,04,21
3,11,130.0,0.0,18.0,562.0,0.0,8.0,8.0,27.0,839.0,5,04,21
1,19,21.0,0.0,19.0,354.0,0.0,8.0,8.0,13.0,1296.0,5,04,28
3,19,57.0,0.0,19.0,598.0,0.0,8.0,8.0,27.0,1605.0,5,04,28
5,19,126.0,308.0,19.0,595.0,0.0,11.0,11.0,15.0,11.0,5,04,28
5,19,126.0,308.0,19.0,595.0,0.0,11.0,11.0,15.0,11.0,5,04,28
1,10,21.0,0.0,37.0,268.0,0.0,8.0,8.0,13.0,339.0,5,04,28
1,10,142.0,0.0,37.0,180.0,0.0,8.0,8.0,13.0,1307.0,5,04,28
9,19,87.0,0.0,19.0,398.0,0.0,8.0,8.0,11.0,98.0,5,04,28
3,6,132.0,204.0,37.0,115.0,0.0,8.0,8.0,27.0,11.0,5,04,28
1,15,21.0,0.0,37.0,300.0,0.0,8.0,8.0,13.0,1864.0,5,04,28
5,18,142.0,392.0,21.0,207.0,0.0,8.0,8.0,15.0,11.0,5,04,28
0,19,70.0,0.0,37.0,457.0,0.0,8.0,8.0,27.0,1062.0,5,04,28
5,19,123.0,364.0,37.0,159.0,0.0,8.0,8.0,15.0,11.0,5,04,28
6,19,18.0,132.0,10.0,344.0,0.0,8.0,8.0,25.0,11.0,5,04,28
1,18,57.0,605.0,29.0,229.0,0.0,8.0,8.0,13.0,11.0,5,04,28
3,2,104.0,0.0,27.0,367.0,0.0,8.0,8.0,27.0,1609.0,5,04,28
3,19,21.0,0.0,23.0,185.0,0.0,11.0,11.0,27.0,1268.0,5,04,28
3,12,21.0,625.0,33.0,566.0,0.0,8.0,8.0,27.0,11.0,5,04,28
3,12,21.0,635.0,33.0,585.0,0.0,8.0,8.0,27.0,11.0,5,04,28
3,12,21.0,443.0,23.0,388.0,0.0,8.0,8.0,27.0,11.0,5,04,28
5,19,21.0,159.0,35.0,289.0,0.0,8.0,8.0,15.0,11.0,5,04,28
5,19,142.0,591.0,27.0,631.0,0.0,3.0,3.0,15.0,11.0,5,04,28
3,12,132.0,515.0,42.0,271.0,0.0,8.0,8.0,27.0,11.0,5,04,30
3,12,132.0,515.0,42.0,271.0,0.0,8.0,8.0,27.0,11.0,5,04,30
1,19,123.0,546.0,29.0,593.0,0.0,9.0,9.0,13.0,11.0,5,04,30
0,19,21.0,0.0,37.0,164.0,0.0,8.0,8.0,16.0,414.0,5,04,30
1,15,21.0,0.0,24.0,0.0,0.0,8.0,8.0,5.0,1633.0,0,01,06
1,18,126.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1155.0,0,01,12
1,18,126.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1155.0,0,01,12
3,12,21.0,442.0,18.0,0.0,0.0,8.0,8.0,19.0,11.0,0,01,12
3,12,21.0,631.0,42.0,0.0,0.0,8.0,8.0,19.0,11.0,0,01,12
1,17,36.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,141.0,0,01,15
3,11,60.0,0.0,37.0,0.0,0.0,8.0,8.0,19.0,36.0,0,01,15
3,12,132.0,317.0,23.0,0.0,0.0,8.0,8.0,19.0,11.0,0,01,15
3,4,60.0,637.0,37.0,0.0,0.0,8.0,8.0,19.0,11.0,0,01,15
1,10,19.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,290.0,0,01,19
1,3,21.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,1684.0,0,01,19
1,19,126.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1730.0,0,01,19
6,0,3.0,535.0,42.0,0.0,1.0,8.0,8.0,25.0,11.0,0,01,19
0,19,132.0,0.0,27.0,0.0,0.0,8.0,8.0,19.0,126.0,0,01,19
3,12,21.0,493.0,24.0,0.0,0.0,8.0,8.0,19.0,11.0,0,01,19
3,6,63.0,0.0,37.0,0.0,0.0,8.0,8.0,19.0,462.0,0,01,19
6,13,125.0,554.0,18.0,0.0,1.0,8.0,8.0,25.0,11.0,0,01,19
6,0,18.0,365.0,42.0,0.0,1.0,8.0,8.0,25.0,11.0,0,01,22
6,0,18.0,7.0,37.0,0.0,1.0,8.0,8.0,25.0,11.0,0,01,22
0,2,5.0,0.0,15.0,0.0,0.0,8.0,8.0,19.0,1652.0,0,01,22
3,12,21.0,630.0,33.0,0.0,0.0,8.0,8.0,19.0,11.0,0,01,22
3,12,114.0,244.0,42.0,0.0,0.0,8.0,8.0,19.0,11.0,0,01,22
1,17,126.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,255.0,0,01,22
9,18,78.0,0.0,34.0,0.0,0.0,8.0,8.0,2.0,482.0,0,01,22
9,18,78.0,0.0,34.0,0.0,0.0,8.0,8.0,2.0,1015.0,0,01,22
5,18,126.0,79.0,37.0,0.0,0.0,8.0,8.0,9.0,11.0,0,01,22
1,8,142.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1099.0,0,01,22
5,9,140.0,23.0,29.0,0.0,0.0,8.0,8.0,9.0,11.0,0,01,22
5,9,140.0,23.0,29.0,0.0,0.0,8.0,8.0,9.0,11.0,0,01,22
1,18,142.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,1467.0,0,01,22
6,13,12.0,598.0,18.0,0.0,1.0,8.0,8.0,25.0,11.0,0,01,22
1,15,21.0,0.0,29.0,0.0,0.0,9.0,9.0,5.0,1290.0,0,01,22
5,15,21.0,0.0,17.0,0.0,0.0,8.0,8.0,9.0,898.0,0,01,29
5,9,140.0,23.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,0,01,29
6,0,18.0,7.0,17.0,0.0,1.0,8.0,8.0,25.0,11.0,0,01,29
1,18,88.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,516.0,0,01,29
1,18,142.0,256.0,15.0,0.0,0.0,8.0,8.0,5.0,11.0,0,01,29
1,17,132.0,0.0,34.0,0.0,0.0,8.0,8.0,5.0,447.0,0,01,29
1,19,21.0,44.0,10.0,0.0,0.0,9.0,9.0,5.0,11.0,0,01,29
1,17,36.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1398.0,0,01,29
1,15,126.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1054.0,0,01,29
3,19,58.0,0.0,17.0,0.0,0.0,8.0,8.0,19.0,186.0,0,01,29
3,19,58.0,0.0,17.0,0.0,0.0,8.0,8.0,19.0,316.0,0,01,29
6,7,132.0,371.0,29.0,0.0,1.0,8.0,8.0,25.0,11.0,0,01,29
6,13,125.0,554.0,42.0,0.0,1.0,8.0,8.0,25.0,11.0,0,01,29
0,19,46.0,0.0,34.0,0.0,0.0,8.0,8.0,16.0,841.0,0,01,29
5,9,31.0,413.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,0,01,29
5,9,31.0,413.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,0,01,29
3,19,21.0,0.0,19.0,0.0,0.0,8.0,8.0,19.0,1289.0,0,01,29
5,9,51.0,122.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,0,01,29
5,15,21.0,0.0,23.0,0.0,0.0,8.0,8.0,9.0,1897.0,0,01,29
3,4,60.0,637.0,37.0,0.0,0.0,8.0,8.0,19.0,11.0,0,01,29
5,9,140.0,23.0,29.0,0.0,0.0,8.0,8.0,9.0,11.0,0,01,29
1,18,120.0,527.0,37.0,0.0,0.0,8.0,8.0,5.0,11.0,0,01,29
0,19,21.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1872.0,0,01,29
1,19,126.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,658.0,0,01,29
3,12,132.0,232.0,42.0,0.0,0.0,8.0,8.0,19.0,11.0,0,01,29
3,12,114.0,245.0,23.0,0.0,0.0,8.0,8.0,19.0,11.0,0,01,29
1,11,57.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,1765.0,0,01,29
0,19,70.0,0.0,15.0,0.0,0.0,8.0,8.0,19.0,1874.0,0,02,03
1,17,57.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1654.0,0,02,03
1,13,22.0,142.0,42.0,0.0,0.0,8.0,8.0,5.0,11.0,0,02,03
6,7,126.0,511.0,29.0,0.0,1.0,8.0,8.0,25.0,11.0,0,02,03
5,9,31.0,113.0,18.0,0.0,0.0,8.0,8.0,9.0,11.0,0,02,03
5,9,31.0,113.0,18.0,0.0,0.0,8.0,8.0,9.0,11.0,0,02,03
5,9,31.0,113.0,18.0,0.0,0.0,8.0,8.0,9.0,11.0,0,02,03
6,13,58.0,438.0,18.0,0.0,1.0,8.0,8.0,25.0,11.0,0,02,03
0,19,122.0,0.0,37.0,0.0,0.0,8.0,8.0,16.0,133.0,0,02,03
0,19,21.0,0.0,10.0,0.0,0.0,8.0,8.0,16.0,1832.0,0,02,03
5,9,51.0,119.0,23.0,0.0,0.0,8.0,8.0,9.0,11.0,0,02,09
1,14,101.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,901.0,0,02,09
9,2,36.0,0.0,27.0,0.0,0.0,8.0,8.0,2.0,679.0,0,02,09
3,12,21.0,631.0,42.0,0.0,0.0,8.0,8.0,19.0,11.0,0,02,09
1,8,142.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,631.0,0,02,09
0,19,63.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,110.0,0,02,18
1,19,57.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,90.0,0,02,09
0,19,12.0,0.0,42.0,0.0,0.0,8.0,8.0,19.0,83.0,0,02,12
0,19,21.0,0.0,21.0,0.0,0.0,8.0,8.0,5.0,961.0,0,02,12
